latitude,longitude,depth,mag,place
13.586,93.169,33.0,4.5,"214 km NNE of Bamboo Flat, India"
27.041,92.429,33.0,4.4,"24 km S of Bomdila, India"
12.169,95.233,33.0,4.3,"Andaman Islands, India region"
32.949,75.919,57.6,4.8,"19 km E of Bhadarw?h, India"
23.721,91.588,33.0,5.3,"22 km NNW of Amarpur, India"
24.543,94.966,113.9,4.6,"91 km E of W?ngjing, India"
24.851,94.522,76.8,4.6,"51 km ENE of Yairipok, India"
30.5,78.404,33.0,4.5,"14 km NNW of Tehri, India"
11.368,93.133,33.0,4.6,"53 km SE of Port Blair, India"
26.068,95.683,107.5,4.9,"88 km ESE of Tuensang, India"
11.372,95.155,33.0,4.6,"264 km E of Port Blair, India"
11.847,95.009,24.7,5.2,"Andaman Islands, India region"
11.671,95.068,25.0,5.0,"253 km E of Port Blair, India"
11.62,95.136,33.0,4.4,"260 km E of Port Blair, India"
11.628,95.123,33.0,4.4,"259 km E of Port Blair, India"
34.667,79.633,49.0,4.8,"196 km ENE of Leh, India"
11.478,94.814,33.0,4.6,"226 km E of Port Blair, India"
11.861,95.175,33.0,4.6,"265 km E of Port Blair, India"
11.799,95.03,33.0,4.7,"249 km E of Port Blair, India"
13.491,92.309,33.0,4.5,"203 km NNW of Bamboo Flat, India"
29.99,78.871,33.0,5.1,"20 km SSE of Pauri, India"
12.909,93.588,102.4,5.2,"163 km NE of Bamboo Flat, India"
26.573,93.369,33.0,4.9,"24 km WSW of Bok?kh?t, India"
34.216,79.636,33.0,5.2,"189 km E of Leh, India"
10.852,94.565,33.0,3.5,"218 km ESE of Port Blair, India"
10.783,94.49,33.0,4.5,"214 km ESE of Port Blair, India"
28.942,95.752,33.0,4.5,"105 km NNE of P?sigh?t, India"
29.867,80.546,21.4,5.0,"3 km NE of Dh?rchula, India"
24.785,94.745,42.5,4.9,"71 km E of Yairipok, India"
8.252,93.015,102.8,4.3,"Nicobar Islands, India region"
12.818,95.645,33.0,4.8,"Andaman Islands, India region"
12.727,95.533,33.0,3.9,"Andaman Islands, India region"
12.674,95.447,33.0,4.4,"Andaman Islands, India region"
12.842,95.549,33.0,4.5,"Andaman Islands, India region"
12.732,95.514,33.0,4.1,"Andaman Islands, India region"
12.694,95.417,40.3,4.7,"Andaman Islands, India region"
12.727,95.451,37.6,4.5,"Andaman Islands, India region"
28.594,96.365,27.6,5.0,"60 km NNW of Hayuliang, India"
12.694,95.416,32.7,4.7,"Andaman Islands, India region"
12.672,95.427,39.3,4.9,"Andaman Islands, India region"
12.72,95.493,33.0,4.4,"Andaman Islands, India region"
12.726,95.489,33.0,4.1,"Andaman Islands, India region"
12.775,95.531,33.0,4.3,"Andaman Islands, India region"
28.725,95.06,10.0,4.5,"66 km NNE of Along, India"
28.619,96.286,26.8,4.8,"65 km NNW of Hayuliang, India"
31.991,79.499,33.0,4.2,"159 km N of Josh?math, India"
12.766,95.528,33.0,4.2,"Andaman Islands, India region"
12.906,95.581,33.0,4.2,"Andaman Islands, India region"
12.77,95.675,33.0,5.0,"Andaman Islands, India region"
25.382,87.626,33.0,4.3,"4 km N of Manih?ri, India"
12.694,95.545,33.0,4.2,"Andaman Islands, India region"
26.141,96.463,33.0,4.4,"35 km WSW of Sarupathar, India"
12.776,95.465,33.0,4.7,"Andaman Islands, India region"
12.9,95.681,33.0,4.0,"Andaman Islands, India region"
12.797,95.496,33.0,4.4,"Andaman Islands, India region"
12.505,95.564,33.0,4.0,"Andaman Islands, India region"
12.781,95.663,33.0,4.6,"Andaman Islands, India region"
12.827,95.5,33.0,3.7,"Andaman Islands, India region"
12.693,95.441,33.0,4.0,"Andaman Islands, India region"
12.698,95.455,33.0,4.8,"Andaman Islands, India region"
12.792,95.689,33.0,4.3,"Andaman Islands, India region"
12.706,95.432,33.0,4.7,"Andaman Islands, India region"
12.849,95.58,33.0,5.1,"Andaman Islands, India region"
12.673,95.573,33.0,4.8,"Andaman Islands, India region"
12.733,95.599,33.0,4.5,"Andaman Islands, India region"
12.776,95.56,33.0,4.7,"Andaman Islands, India region"
12.727,95.365,33.0,4.8,"Andaman Islands, India region"
12.76,95.507,33.0,4.1,"Andaman Islands, India region"
12.934,95.642,33.0,4.8,"Andaman Islands, India region"
12.729,95.557,33.0,4.9,"Andaman Islands, India region"
12.772,95.445,33.0,4.8,"Andaman Islands, India region"
12.663,95.462,33.0,5.0,"Andaman Islands, India region"
12.685,95.479,33.0,5.0,"Andaman Islands, India region"
12.636,95.434,33.0,5.4,"Andaman Islands, India region"
12.721,95.163,33.0,4.9,"287 km ENE of Port Blair, India"
12.677,95.362,33.0,4.6,"Andaman Islands, India region"
12.844,95.568,33.0,4.9,"Andaman Islands, India region"
12.71,95.289,33.0,4.7,"299 km ENE of Port Blair, India"
12.817,95.551,33.0,4.4,"Andaman Islands, India region"
12.813,95.474,33.0,4.7,"Andaman Islands, India region"
12.768,95.402,33.0,4.7,"Andaman Islands, India region"
12.862,95.505,33.0,4.8,"Andaman Islands, India region"
12.801,95.425,33.0,4.8,"Andaman Islands, India region"
12.622,95.274,33.0,4.9,"294 km ENE of Port Blair, India"
12.681,95.594,35.3,5.0,"Andaman Islands, India region"
12.77,95.529,33.0,4.8,"Andaman Islands, India region"
12.6,95.585,33.0,4.7,"Andaman Islands, India region"
26.174,96.099,139.3,5.1,"71 km W of Sarupathar, India"
9.954,93.432,33.0,3.9,"203 km SSE of Port Blair, India"
10.333,93.958,53.7,4.3,"198 km SE of Port Blair, India"
13.426,93.798,69.9,4.8,"224 km NNE of Bamboo Flat, India"
24.906,94.459,61.1,4.8,"48 km ENE of Yairipok, India"
10.498,93.831,33.0,4.7,"175 km SE of Port Blair, India"
33.521,75.464,33.0,4.6,"26 km ENE of Banih?l, India"
28.122,92.532,33.0,4.9,"85 km NE of Tawang, India"
17.384,73.979,17.0,5.11,"8 km E of P?tan, India"
25.478,95.709,33.0,5.2,"123 km E of Phek, India"
19.694,73.76,33.0,4.5,"14 km E of Ghoti Budrukh, India"
27.441,96.858,43.0,4.2,"76 km SSE of Hayuliang, India"
24.554,95.128,125.2,5.1,"107 km E of W?ngjing, India"
34.888,74.858,126.7,4.3,"55 km NNE of Bandipura, India"
12.234,93.401,101.7,4.5,"95 km NE of Port Blair, India"
26.02,95.737,113.1,4.8,"95 km ESE of Tuensang, India"
9.586,93.566,122.7,4.3,"246 km SSE of Port Blair, India"
13.645,93.719,33.0,4.4,"241 km NNE of Bamboo Flat, India"
9.42,93.623,128.5,4.6,"266 km SSE of Port Blair, India"
8.668,93.758,36.8,4.8,"Nicobar Islands, India region"
28.646,96.004,33.0,5.0,"82 km N of Tezu, India"
32.613,78.553,33.0,5.3,"135 km ENE of Man?li, India"
35.73,77.918,40.7,4.9,"135 km NE of Thang, India"
12.917,92.961,33.0,5.2,"137 km N of Bamboo Flat, India"
12.906,93.483,98.6,5.0,"157 km NNE of Bamboo Flat, India"
17.443,73.57,33.0,4.2,"11 km SSE of Chipl?n, India"
26.894,92.893,33.0,5.2,"23 km ENE of Rang?p?ra, India"
13.417,93.408,33.0,3.7,"204 km NNE of Bamboo Flat, India"
26.368,96.381,105.3,4.8,"46 km WNW of Sarupathar, India"
25.637,91.288,10.0,4.9,"13 km N of Nongstoin, India"
29.082,95.733,33.0,4.6,eastern Xizang-India border region
22.857,93.067,150.9,4.7,"30 km S of North Vanlaiphai, India"
26.729,96.883,42.8,4.6,"58 km N of Sarupathar, India"
10.403,93.815,33.0,4.2,"182 km SE of Port Blair, India"
24.232,94.432,75.9,5.1,"54 km SE of W?ngjing, India"
26.321,92.05,33.0,4.6,"13 km S of Mangaldai, India"
26.159,91.641,40.6,5.0,"7 km E of Soalkuchi, India"
30.273,79.809,33.0,4.8,"39 km SE of Josh?math, India"
26.398,96.367,104.5,4.7,"49 km WNW of Sarupathar, India"
11.687,92.955,63.0,5.3,"22 km E of Port Blair, India"
31.459,78.91,33.0,4.6,"92 km NNE of Uttark?shi, India"
24.554,94.567,77.0,4.9,"51 km E of W?ngjing, India"
27.761,94.919,33.0,5.1,"26 km NE of Silapathar, India"
26.107,91.563,33.0,4.8,"2 km SE of Pal?sb?ri, India"
12.43,95.205,33.0,4.3,"280 km ENE of Port Blair, India"
29.773,95.171,33.0,4.8,"158 km NNE of Shi Yomi, India"
30.326,79.129,71.2,4.5,"14 km ENE of Rudrapray?g, India"
11.67,92.644,33.0,4.7,"8 km WSW of Bamboo Flat, India"
12.102,92.928,33.0,4.8,"50 km NNE of Bamboo Flat, India"
25.918,95.327,99.0,4.8,"63 km SE of Tuensang, India"
28.639,81.109,33.0,4.4,Nepal-India border region
33.012,76.107,33.0,4.3,"36 km E of Bhadarw?h, India"
11.715,92.986,33.0,4.8,"26 km ENE of Port Blair, India"
25.054,92.337,33.0,4.7,"20 km N of Kar?mganj, India"
10.519,93.707,120.4,4.8,"164 km SE of Port Blair, India"
11.91,93.762,148.7,4.2,"113 km ENE of Port Blair, India"
23.339,70.611,33.0,4.8,"26 km S of R?par, India"
30.715,77.031,103.3,4.2,"14 km SE of Pinjaur, India"
11.717,93.276,87.2,4.5,"58 km E of Port Blair, India"
25.91,90.315,33.0,5.1,"13 km S of Lakhipur, India"
12.891,95.569,33.0,4.8,"Andaman Islands, India region"
9.847,93.83,143.0,4.5,"233 km SSE of Port Blair, India"
28.539,96.549,33.0,4.6,"51 km N of Hayuliang, India"
22.656,93.599,33.0,4.3,Myanmar-India border region
26.497,90.206,33.0,4.5,"12 km NNW of Kokrajhar, India"
24.667,94.769,71.3,4.6,"71 km E of W?ngjing, India"
29.658,95.455,33.0,4.9,"163 km NE of Shi Yomi, India"
24.096,94.082,77.0,4.6,"45 km SSE of Kakching, India"
25.456,95.045,65.0,4.6,"59 km ESE of Phek, India"
32.611,75.887,33.0,4.8,"8 km NW of Dalhousie, India"
29.963,95.112,33.0,4.3,"174 km NNE of Shi Yomi, India"
28.334,92.841,33.0,4.9,"123 km NE of Tawang, India"
29.889,94.901,33.0,5.1,"159 km NNE of Shi Yomi, India"
24.25,94.413,96.3,4.6,"51 km SE of W?ngjing, India"
27.419,88.864,33.0,5.1,"26 km ENE of Gangtok, India"
11.06,92.309,33.0,5.1,"82 km SW of Port Blair, India"
11.653,92.857,33.0,4.1,"12 km E of Port Blair, India"
26.199,92.174,33.0,4.6,"18 km WSW of Morigaon, India"
25.567,90.749,63.9,4.7,"52 km W of Nongstoin, India"
8.607,93.743,33.0,4.6,"Nicobar Islands, India region"
8.622,93.616,33.0,4.5,"Nicobar Islands, India region"
10.668,92.726,33.0,3.7,"Andaman Islands, India region"
24.724,94.492,66.6,4.8,"45 km E of Yairipok, India"
8.632,93.179,50.7,4.5,"Nicobar Islands, India region"
33.028,75.463,64.8,4.5,"15 km SSW of Doda, India"
29.9,95.115,28.3,4.5,"168 km NNE of Shi Yomi, India"
25.107,95.218,105.0,4.6,"95 km SE of Phek, India"
27.467,92.457,33.0,4.5,"22 km N of Bomdila, India"
8.906,94.034,33.0,4.6,"Nicobar Islands, India region"
22.693,93.233,48.5,4.7,"34 km NE of Saiha, India"
25.647,95.174,62.4,4.7,"67 km E of Phek, India"
33.348,75.754,33.0,4.6,"4 km NNW of Kishtw?r, India"
30.077,95.026,33.0,4.5,"182 km NNE of Shi Yomi, India"
29.914,94.956,33.0,4.2,"163 km NNE of Shi Yomi, India"
29.89,95.054,33.0,4.5,"164 km NNE of Shi Yomi, India"
29.891,95.027,33.0,4.9,"163 km NNE of Shi Yomi, India"
12.064,93.09,33.0,4.1,"57 km NE of Bamboo Flat, India"
30.359,94.878,33.0,4.5,"208 km NNE of Shi Yomi, India"
33.24,75.518,33.0,4.5,"10 km NNW of Doda, India"
30.701,74.398,51.7,4.6,"1 km SW of Guru Har Sah?i, India"
34.826,77.379,48.7,4.5,"54 km ESE of Thang, India"
26.698,95.612,36.6,4.5,"35 km S of Khonsa, India"
25.512,96.552,33.0,3.9,"81 km SSW of Sarupathar, India"
26.693,96.064,79.6,5.2,"61 km SE of Khonsa, India"
24.692,94.903,90.0,4.7,"85 km E of W?ngjing, India"
11.192,95.271,33.0,4.7,"280 km E of Port Blair, India"
25.455,96.176,33.0,4.8,"105 km SW of Sarupathar, India"
33.268,75.439,57.7,4.8,"16 km NW of Doda, India"
31.263,77.935,33.0,4.6,"18 km ENE of Rohru, India"
11.143,95.277,33.0,5.1,"282 km ESE of Port Blair, India"
24.753,94.62,71.5,4.8,"58 km E of Yairipok, India"
32.735,76.001,49.8,4.5,"20 km NNE of Dalhousie, India"
34.1,74.669,33.0,4.9,"4 km NW of Soy?bug, India"
30.541,79.217,63.6,4.4,"24 km WNW of P?palkoti, India"
23.776,93.8,58.7,4.7,"63 km SSE of Chur?ch?ndpur, India"
31.704,78.335,33.0,5.0,"55 km ENE of Sar?han, India"
11.837,93.033,94.0,4.2,"36 km ENE of Port Blair, India"
11.926,92.824,33.0,4.8,"27 km NNE of Bamboo Flat, India"
24.652,95.106,134.5,4.6,"105 km E of W?ngjing, India"
25.16,95.259,93.9,4.4,"94 km SE of Phek, India"
11.918,92.834,33.0,4.1,"27 km NNE of Bamboo Flat, India"
10.956,92.358,33.0,4.6,"89 km SSW of Port Blair, India"
35.163,77.981,33.0,4.5,"111 km ENE of Thang, India"
11.967,93.05,33.0,4.9,"46 km NE of Bamboo Flat, India"
11.728,93.001,33.0,4.8,"28 km ENE of Port Blair, India"
26.335,89.312,33.0,4.5,"9 km E of M?t?bh?nga, India"
12.397,92.897,33.0,4.9,"79 km NNE of Bamboo Flat, India"
23.934,91.292,33.0,5.0,"10 km N of Agartala, India"
35.181,77.198,33.0,4.6,"46 km NE of Thang, India"
35.131,77.105,33.0,5.1,"36 km NE of Thang, India"
34.65,74.335,33.0,4.2,"38 km NW of Bandipura, India"
17.022,73.863,33.0,4.5,"13 km NW of Malk?pur, India"
13.01,93.168,33.0,4.5,"153 km NNE of Bamboo Flat, India"
30.277,94.897,33.0,4.6,"200 km NNE of Shi Yomi, India"
32.458,78.519,65.0,4.7,"125 km NNE of Sar?han, India"
30.321,94.796,32.0,4.5,"202 km NNE of Shi Yomi, India"
17.312,73.584,33.0,5.3,"10 km ENE of M?khjan, India"
17.158,73.797,33.0,4.9,"26 km SSW of P?tan, India"
30.298,94.892,36.0,4.9,"202 km NNE of Shi Yomi, India"
30.244,94.846,33.0,4.9,"195 km NNE of Shi Yomi, India"
30.316,94.717,33.0,4.7,"200 km N of Shi Yomi, India"
29.999,80.434,33.0,4.5,"18 km NNW of Dh?rchula, India"
30.265,94.841,33.0,4.5,"197 km NNE of Shi Yomi, India"
30.344,94.879,33.0,4.5,"206 km NNE of Shi Yomi, India"
30.309,94.93,33.0,4.6,"204 km NNE of Shi Yomi, India"
30.459,94.727,33.0,4.6,"216 km N of Shi Yomi, India"
30.274,94.903,41.0,4.6,"200 km NNE of Shi Yomi, India"
30.305,94.888,33.0,4.7,"202 km NNE of Shi Yomi, India"
30.392,94.842,33.0,4.6,"211 km NNE of Shi Yomi, India"
32.834,75.629,33.0,5.2,"18 km SSW of Bhadarw?h, India"
32.913,75.633,25.0,5.2,"10 km SW of Bhadarw?h, India"
30.289,94.845,45.0,4.7,"200 km NNE of Shi Yomi, India"
10.743,92.806,33.0,5.0,"102 km S of Port Blair, India"
30.342,94.97,33.0,4.8,"209 km NNE of Shi Yomi, India"
24.784,94.587,50.0,5.1,"55 km ENE of Yairipok, India"
35.676,77.578,77.0,5.0,"109 km NE of Thang, India"
30.269,94.972,33.0,4.4,"201 km NNE of Shi Yomi, India"
30.277,94.821,33.0,4.9,"198 km NNE of Shi Yomi, India"
11.926,93.782,154.0,4.9,"116 km ENE of Port Blair, India"
25.759,90.213,33.0,4.8,"27 km N of Tura, India"
10.659,93.825,161.0,5.1,"162 km SE of Port Blair, India"
31.562,76.57,33.0,4.2,"14 km SSE of Ham?rpur, India"
11.07,92.969,65.0,4.9,"70 km SSE of Port Blair, India"
33.019,75.918,33.0,5.0,"19 km ENE of Bhadarw?h, India"
33.055,75.985,35.0,4.7,"26 km ENE of Bhadarw?h, India"
28.607,77.644,33.0,4.7,"10 km NE of D?dri, India"
8.77,94.116,33.0,4.6,"Nicobar Islands, India region"
13.131,93.727,119.0,4.5,"192 km NE of Bamboo Flat, India"
17.164,81.967,33.0,4.5,"16 km SE of Gokavaram, India"
28.625,94.341,33.0,4.7,"10 km NNW of Shi Yomi, India"
8.91,94.115,29.0,4.6,"Nicobar Islands, India region"
28.634,96.312,33.0,4.6,"66 km NNW of Hayuliang, India"
10.722,93.962,33.0,4.6,"168 km SE of Port Blair, India"
10.478,93.038,70.0,4.7,"135 km SSE of Port Blair, India"
24.726,95.218,159.0,4.4,"117 km E of W?ngjing, India"
33.14,75.854,33.0,4.8,"20 km SSE of Kishtw?r, India"
12.353,95.192,20.0,5.1,"276 km ENE of Port Blair, India"
30.628,78.445,33.0,5.0,"11 km S of Uttark?shi, India"
33.151,75.836,33.0,4.8,"19 km SSE of Kishtw?r, India"
29.979,95.429,33.0,5.2,"190 km NNE of Shi Yomi, India"
27.243,88.159,33.0,4.6,"11 km WSW of Gyalshing, India"
8.343,93.754,33.0,4.6,"Nicobar Islands, India region"
13.109,93.38,33.0,4.2,"171 km NNE of Bamboo Flat, India"
29.004,95.791,33.0,5.1,"113 km NNE of P?sigh?t, India"
11.553,92.798,33.0,4.4,"13 km SSE of Port Blair, India"
25.981,95.208,128.0,4.1,"49 km SE of Tuensang, India"
11.109,92.626,33.0,4.6,"63 km SSW of Port Blair, India"
30.28,94.908,33.0,4.7,"200 km NNE of Shi Yomi, India"
30.405,94.917,25.0,4.8,"214 km NNE of Shi Yomi, India"
30.293,94.877,35.0,4.8,"201 km NNE of Shi Yomi, India"
25.73,95.115,155.0,4.6,"62 km E of Phek, India"
11.076,92.74,33.0,4.4,"65 km S of Port Blair, India"
24.898,95.257,97.0,4.8,"114 km SE of Phek, India"
11.989,92.859,35.0,5.1,"35 km NNE of Bamboo Flat, India"
34.436,74.301,106.0,4.5,"22 km NW of Sopur, India"
34.797,74.959,90.0,4.4,"51 km NE of Bandipura, India"
30.278,94.108,33.0,4.6,"195 km N of Shi Yomi, India"
33.108,76.23,46.0,4.6,"48 km ESE of Kishtw?r, India"
24.497,94.724,83.0,5.3,"67 km E of W?ngjing, India"
33.548,76.373,20.0,4.8,"48 km W of Padam, India"
11.67,92.889,63.0,4.9,"15 km E of Port Blair, India"
23.966,92.451,33.0,4.7,"5 km NW of Mamit, India"
32.087,78.809,33.0,4.4,"115 km ENE of Sar?han, India"
27.442,96.756,52.0,4.9,"73 km SSE of Hayuliang, India"
24.127,94.045,85.0,4.3,"41 km S of Kakching, India"
12.773,95.285,33.0,4.3,"Andaman Islands, India region"
12.723,95.369,33.0,4.5,"Andaman Islands, India region"
24.9,94.963,33.0,4.5,"95 km ENE of Yairipok, India"
32.058,78.611,33.0,4.3,"98 km NE of Sar?han, India"
30.476,79.727,33.0,4.3,"17 km ESE of Josh?math, India"
35.98,77.361,33.0,4.6,"127 km NNE of Thang, India"
24.649,93.398,33.0,4.6,"41 km WNW of Moir?ng, India"
24.568,94.547,65.0,4.7,"48 km E of W?ngjing, India"
26.272,91.203,33.0,4.2,"20 km ESE of Barpeta, India"
10.472,92.355,33.0,4.8,"138 km SSW of Port Blair, India"
12.707,93.367,33.0,4.8,"131 km NNE of Bamboo Flat, India"
25.412,92.866,18.0,4.4,"30 km WNW of Maibong, India"
24.458,93.918,33.0,4.6,"7 km SW of Kakching, India"
23.559,92.97,33.0,4.8,"25 km NW of Khawhai, India"
26.24,92.097,55.0,4.4,"23 km SSE of Mangaldai, India"
24.312,93.668,33.0,4.7,"2 km S of Chur?ch?ndpur, India"
8.793,94.426,33.0,4.8,"Nicobar Islands, India region"
33.512,76.152,35.0,4.7,"42 km ENE of Kishtw?r, India"
26.449,96.933,33.0,5.1,"29 km NNE of Sarupathar, India"
28.927,95.082,33.0,4.5,"82 km ENE of Shi Yomi, India"
34.475,80.678,33.0,4.5,"286 km E of Leh, India"
32.31,76.522,18.0,5.0,"21 km ENE of Dharamsala, India"
25.967,96.513,107.0,4.6,"39 km SW of Sarupathar, India"
34.474,80.477,57.0,4.6,"268 km E of Leh, India"
10.964,94.548,33.0,4.9,"211 km ESE of Port Blair, India"
27.655,92.59,33.0,4.6,"46 km NNE of Bomdila, India"
27.66,92.681,51.0,4.9,"50 km NNE of Bomdila, India"
11.923,92.879,33.0,4.8,"30 km NE of Bamboo Flat, India"
11.984,93.055,33.0,4.9,"48 km NE of Bamboo Flat, India"
32.633,78.618,33.0,4.5,"141 km ENE of Man?li, India"
22.664,92.425,40.0,4.6,"41 km SW of Lunglei, India"
32.849,78.304,50.0,4.2,"123 km ENE of Kyelang, India"
25.693,96.32,33.0,4.2,"75 km SW of Sarupathar, India"
23.205,92.896,33.0,4.8,"10 km SSE of Serchh?p, India"
24.327,94.325,108.0,4.3,"39 km SE of W?ngjing, India"
10.143,93.166,33.0,4.8,"174 km SSE of Port Blair, India"
24.283,92.866,39.0,4.6,"20 km ENE of Kolasib, India"
35.906,77.933,33.0,4.7,"150 km NE of Thang, India"
27.243,96.918,93.0,4.6,"99 km SSE of Hayuliang, India"
33.487,76.05,36.0,4.9,"32 km NE of Kishtw?r, India"
31.681,75.256,59.0,4.0,"15 km SSE of Bat?la, India"
12.75,93.061,33.0,4.9,"122 km NNE of Bamboo Flat, India"
24.351,94.778,109.0,4.8,"77 km ESE of W?ngjing, India"
12.731,93.048,33.0,4.4,"119 km NNE of Bamboo Flat, India"
12.794,93.02,33.0,4.3,"125 km NNE of Bamboo Flat, India"
12.727,93.104,33.0,4.8,"121 km NNE of Bamboo Flat, India"
12.706,93.108,33.0,4.9,"119 km NNE of Bamboo Flat, India"
12.679,93.029,33.0,5.0,"113 km NNE of Bamboo Flat, India"
11.778,92.845,33.0,4.2,"16 km NE of Port Blair, India"
31.917,78.306,60.0,4.5,"66 km NE of Sar?han, India"
24.759,95.172,100.0,5.1,"113 km E of W?ngjing, India"
30.565,79.38,33.0,4.7,"16 km NNW of P?palkoti, India"
9.261,92.602,33.0,4.8,"266 km S of Port Blair, India"
23.636,92.386,33.0,5.1,"33 km SW of Sairang, India"
28.512,96.202,33.0,4.8,"59 km NW of Hayuliang, India"
26.376,96.983,10.0,5.16,"25 km NE of Sarupathar, India"
32.837,76.634,33.0,5.1,"46 km NW of Kyelang, India"
33.397,76.075,33.0,4.7,"30 km ENE of Kishtw?r, India"
26.471,93.114,33.0,5.0,"36 km ESE of Tezpur, India"
29.265,95.018,33.0,4.5,"102 km NE of Shi Yomi, India"
32.737,78.412,33.0,4.8,"127 km ENE of Man?li, India"
9.458,93.794,33.0,5.1,"269 km SSE of Port Blair, India"
23.484,93.353,61.0,5.2,"25 km ENE of Khawhai, India"
9.487,93.912,33.0,4.8,"272 km SSE of Port Blair, India"
9.5,93.929,33.0,5.0,"272 km SSE of Port Blair, India"
9.479,93.706,114.0,4.9,"263 km SSE of Port Blair, India"
34.895,76.496,213.0,4.7,"27 km W of Thang, India"
30.277,94.908,33.0,4.9,"200 km NNE of Shi Yomi, India"
30.304,94.862,33.0,4.9,"202 km NNE of Shi Yomi, India"
30.293,94.804,33.0,4.7,"199 km NNE of Shi Yomi, India"
30.255,94.849,36.0,4.8,"196 km NNE of Shi Yomi, India"
30.32,94.8,33.0,4.3,"202 km NNE of Shi Yomi, India"
30.342,94.813,33.0,4.9,"205 km NNE of Shi Yomi, India"
30.368,94.823,33.0,4.8,"208 km NNE of Shi Yomi, India"
30.328,94.768,33.0,4.8,"202 km N of Shi Yomi, India"
30.313,94.819,33.0,4.7,"202 km NNE of Shi Yomi, India"
30.322,94.825,33.0,4.6,"203 km NNE of Shi Yomi, India"
30.277,94.892,33.0,4.5,"200 km NNE of Shi Yomi, India"
30.339,94.833,33.0,4.7,"205 km NNE of Shi Yomi, India"
30.349,94.856,38.0,4.7,"206 km NNE of Shi Yomi, India"
30.299,94.903,33.0,4.8,"202 km NNE of Shi Yomi, India"
30.322,94.918,33.0,4.7,"205 km NNE of Shi Yomi, India"
12.204,92.782,38.0,4.7,"56 km N of Bamboo Flat, India"
30.298,94.81,33.0,4.5,"200 km NNE of Shi Yomi, India"
9.342,93.137,47.0,5.4,"260 km S of Port Blair, India"
30.288,94.85,33.0,5.0,"200 km NNE of Shi Yomi, India"
33.149,76.012,36.0,4.8,"29 km SE of Kishtw?r, India"
26.224,88.317,33.0,4.8,"13 km ESE of Isl?mpur, India"
30.519,79.352,33.0,4.8,"12 km NW of P?palkoti, India"
32.023,78.547,33.0,4.3,"91 km NE of Sar?han, India"
32.706,78.545,26.0,5.0,"138 km ENE of Man?li, India"
8.361,93.766,33.0,5.1,"Nicobar Islands, India region"
31.581,78.22,33.0,4.7,"41 km E of Sar?han, India"
31.786,78.417,40.0,5.4,"66 km ENE of Sar?han, India"
11.718,92.361,33.0,4.7,"38 km W of Bamboo Flat, India"
